,id,title,review
1012,1012,빌리 엘리어트,"언제 봐도 좋은 영화, 몇 번을 다시 봐도 좋은 영화, 그래서 정말 좋은 영화"
1013,1013,빌리 엘리어트,마지막 장면 빌리의 춤을 본 아버지의 감격적인 모습을 잊을 수 없다.
1014,1014,빌리 엘리어트,사내새끼가 발레하는 굉장한 영화
1015,1015,빌리 엘리어트,"""I'm just there. Flyin' like a bird. Like electricity."" (Jamie Bell as Billy)
 
아들을 새처럼 날게 할 수 있다면. 동생의 가슴에 전기를 흐르게 할 수 있다면."
1016,1016,빌리 엘리어트,빌리의 꿈을 반대하던 아버지가 결국은 빌리를 위해 노동환경과 처우 개선을 위한 시위를 그만두고 형과 함께 다시 탄광으로 돌아가던 모습이 제일 기억에 남는다.
1017,1017,빌리 엘리어트,"어떤 이는 꿈을 간직하고 살고
어떤 이는 꿈을 나눠 주고 살며
다른 이는 꿈을 이루려고 사네
.
어떤 이는 꿈을 잊은채로 살고
어떤 이는 남의 꿈을 뺏고 살며
다른 이는 꿈은 없는거라 하네
.
세상에 이 처럼 많은 사람들과
세상에 이 처럼 많은 개성들
저 마다 자기가 옳다 말을 하고
꿈이란 이런 거라 말 하지만
.
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 아무 꿈 없질 않나
나는 누굴까 내일을 꿈 꾸는가
나는 누굴까 혹 아무 꿈
.
-
어떤 이의 꿈."
1018,1018,피아니스트,"난 애드리언 브로디의 유약하고 측은한 분위기를 사랑한다
그가 많은이들을 대표해 연기한 섬세한 고통과 슬픔, 비참함과 절실함은 그 누구의 외침보다 깊게 와닿기에"
1019,1019,피아니스트,추워서요
1020,1020,피아니스트,"비굴함이 아닌 삶을 위한 처절함, 그 숭고했던 예술의 희생을 처연히 기리는 레퀴엠이 된 녹턴"
1021,1021,피아니스트,고매한 예술가의 자존심 따위 빵 한조각에도 무너지는게 인간의 본성이다. 그럼에도 불구하고 예술은 살아있다고 역설한다. 감동받든 조소하든 그건 보는 사람의 몫이다.
1022,1022,피아니스트,"감독인 로만 폴란스키는 약물과 술을 이용해 13세의 미성년자를 성폭행한 강간범이다. 
피해자에게 구강성교, 항문성교 등의 짓도 저질렀고 심지어 프랑스로 도피해 현재까지 체포될까 두려워 미국에 입국하지도 않고 있으며 저번달 뻔뻔하게 성폭행 사건의 종결을 요청했으나 미 법원에서 기각시켰다.(당연하게도)
강간범의 영화를 보느냐 마느냐는 자기 자유지만 이 영화의 감독이 이런 쓰레기라는 점을 알고 관람하길 바란다. 
.
자신도 약자의 삶을 뭉개놓은 주제에 저런 소재로 영화를 찍었다는게 소름이 끼친다. 도대체 무슨 생각으로, 어떤 양심으로 이런 캐릭터를 만들고 계속 이야기를 쓸 수 있었던 걸까? 그리고 이런 인간에게 오스카는 트로피를 안겨줬다. 그리고 올해에도 비슷한 일이 있었다. 말이 되나?"
1023,1023,피아니스트,내가 영화를본건지 아님 한 사람의 인생을 산건지..?
1024,1024,피아니스트,동족이 눈앞에서 죽어간다. 그것을 창문 너머 지켜보며 그는 무기력했고 장교 앞에서 치는 피아노는 필사적인 살기 위한 몸부림으로 밖에 보이지 않았다.
1025,1025,피아니스트,열 손가락이 대변해주는 시대의 아픔.
1026,1026,피아니스트,홀로코스트는 더 이상 작품성에 대한 '묻지마티켓'이 되어서는 안 된다.
1027,1027,피아니스트,먹고사는 데 사치라고 여겨지는 예술이 먹고사는 게 전부인 전장에서 가만히 서 있을 때
1028,1028,피아니스트,"""이름이? 꼭 한번 들으려고.""
""스필만입니다.""
""스필만. 피아니스트다운 이름이군.""
삶이란 어쩌면 완전하게 운에 빚지고 있는지도 모른다. 음악은 그 운을 신에게 가장 처절히 빌어볼 수 있는 도구."
1029,1029,피아니스트,"나에겐 더할 나위 없는 '공포 영화'. 예술, 보잘 것 없지만 마지막 순간까지 우리 곁에 살아남아야 할 그 무언가에 대해서."
1030,1030,피아니스트,비극의 태풍 속에서 생존을 향한 인간의 미약한 꿈틀거림. 말라 비틀어져가던 영혼 속에서도 강인하게 살아남아 격정적인 선율로 폐허를 적시는 예술혼.
1031,1031,피아니스트,피아노는 무채색만으로 이루어져 있지만 그것에서 뿜어져 나오는 선율은 저마다의 가슴에서 색색의 꽃을 피운다.
1032,1032,피아니스트,"열차타기전에 가족들과 분리되는 장면에서 나라면
가족들과 같이 갔을거 같다.
경험하지는 않았지만 인간이 생존본능밖에
남지않은... 멘탈이 바닥까지 내려간 상태라면
멘탈이 깨져서 그전 상태로 회복이 불가능하다고
생각이되는데...스필만의 실제 삶은 어땠을까?
영화가 보여주지 못한 다른 부분들도 궁금해진다."
1033,1033,피아니스트,"영화를 보던 날의 기억이 아직도 생생하다.
+
 영화는 가장 좋은 간접 체험이다. 여행도 책도 좋지만 '아는만큼보인다'라는 함정에서 가장 자유로운 건 아무래도 영화가 아닌가 싶다."
1034,1034,피아니스트,"어떠한 군더더기도 시끄러움도 없이, 극대화된 아픔을 보여준다."
1035,1035,피아니스트,어떻게 살아남았습니까 라는 질문에 희생정신 투철한 영웅담을 들려줄 수 있는 사람이 얼마나 될까. 살아남은 것 자체가 기적인 이들이다.
1036,1036,피아니스트,사랑하는 악기를 앞에 두고도 연주하지 못하는 비애.
1037,1037,피아니스트,폐허가 된 도시 속에 홀로 서있는 애드리언 브로디는 神의 영원한 부재를 온몸으로 견디고 있는 예수같다.
1038,1038,피아니스트,"예술가가 아닌 한 남자의 삶에서-
어쩌면 자신조차도 잊고 살았을 그 이름을 되뇌였을 때, 손끝에서부터 다시 환생하는 쇼팽.
스필만, 참으로 예술가다운 이름이 아닐 수 없구나."
1039,1039,피아니스트,자전적인 개인의 비극에서 보편적인 애수와 예술을 도출하다. 파괴와 폐허 속에서 고요하게 울려퍼지는 쇼팽은 진정한 초월의 경지를 역설적으로 전해주는 보기드문 영화적 경험의 순간이다.
1040,1040,피아니스트,열 끝 손가락으로 표현하는 처절함과 비통함.
1041,1041,피아니스트,"전쟁앞에서 무기력할 수 밖에 없는 나약한 인간의 모습과 
전쟁과 이념사이에서도 사람을 감동시키는 따뜻한 인간애가 싹틀수 있구나 많은 생각을 하게 만드는 영화입니다. 

전쟁, 삶과 예술의 경계 선상에서 인간의 미시감정을 자극하는 명작 '인생은 아름다워'처럼 오랫동안 여운이 남는 전쟁영화중 하나

그런데 반 인륜적인 성범죄자가 이런 영화를 찍었다는게 아이러니 하네요."
1042,1042,피아니스트,"두려워.
괴로워.
외로워.
.
연주에서 그 말들이 들렸고 그 느낌들이 전해졌다."
1043,1043,피아니스트,"그가 쏘아올린 단 한발의 총성.
쇼팽의 야상곡."
1044,1044,피아니스트,애드리언 브로디는 처연한 연기를 진짜 섬세하게 잘하는 거 같아 ㅠㅠ 울지 않는데도 얼굴이 구슬프냐 폐허 속 피아노 연주는 잊을 수 없을 거 같다
1045,1045,피아니스트,"감동적이고 흥미로운 영화 

이게 실화라는게 놀라움"
1046,1046,피아니스트,유명하고 품격있는 피아니스트도 잔혹한 전쟁속에선 비참하고 처절했다. 그가 독일장교 앞에서 연주할때는 더 비참했지만 진정한 피아니스트의 모습이 보였다.
1047,1047,피아니스트,"폴란스키의 애환이 그대로 묻어난 작품. 
감독은 자기 인생의 작가이자 인생의 결여점을 영화로 채우는 주체이다."
1048,1048,피아니스트,애드리언 브로디의 축 쳐진 눈썹과 공허한 눈빛은 영화의 모든 것을 설명한다.
1049,1049,피아니스트,"스필만이라는 한 유태인의 이야기를 잔잔하게 하지만 메시지는 강력하게 잘 나타낸 영화인 것 같다.
스필만과 독일장교 호센펠트가 종전 후 재회했더라면,그 장교가 살았더라면 기뻤을텐데."
1050,1050,피아니스트,"감독때문에 다시는 못볼영화
로만폴란스키 미친놈"
1051,1051,피아니스트,그의 키와 그의 손가락은 이 영화를 위해 태어난 것이다
1052,1052,피아니스트,예술에는 이를 행하는 주체자의 감정이 투영되기 마련이다. 그렇기에 예술가가 속한 참담한 현실 속 흐느껴지는 피아노의 선율들. 이미 비대해진 현실의 악천후에 비해 무력한 예술가는 그럼에도 건반 위에 손을 올리며 왜곡된 현실을 연주한다. 피아노 연주가 끝나면 무엇이 달라져 있을까.
1053,1053,피아니스트,피아노 건반의 예술로 되돌아보는 비극의 역사.
1054,1054,시네마 천국,이 영화를 보고 나랑 같은 생각을 한 사람이 있다면 평생을 같이 하고 싶다.
1055,1055,시네마 천국,"필름 조각이 모여 영화가 되고 추억 조각이 모여 인생이 되듯, 추억의 한 조각으로 내 인생을 채워준 시네마 천국"
1056,1056,시네마 천국,"'당신에게 영화란, 청춘이란, 사랑이란 무엇입니까?'라고 관객들에게 묻는 영화입니다. 재개봉의 이유가 충분히 납득이 가는 이 시대 명작들 중의 하나입니다."
1057,1057,시네마 천국,"모태와 고향과 첫사랑이 아름다운 이유는, 이미 스러진 것을 알면서도 그 원초적 따뜻함을 잊지 못하기 때문이다. 살아내는 것은 결국 혼자이기 때문에.. 누구나 죽는 순간까지 그것을 먹고산다."
1058,1058,시네마 천국,"""만일 못 참고 돌아오면 널 다신 만나지 않겠어. 알겠지?""
토토에게 영화 속 천국이 아닌 현실의 천국을 알려주고 싶었던 알프레도의 결단은 옳았던 걸까. 잘려나간 키스신처럼 씁쓸하고 벅찬 인생."
1059,1059,시네마 천국,"이 영화를 처음본지도 24년. 문득 OST가 떠올라 콧노래처럼 흥얼거리다보니  어느새 내 삶도 토토와 비슷하게 흐르고 있더라. 사랑도, 추억도, 소중한 인연들도 세월에 묻히고마는."
1060,1060,시네마 천국,5 X 5 = christmas!
1061,1061,시네마 천국,마지막 토토의 스크린을 향한 표정은 모든것을 담았다 그리고 영화내내 짓고있던 내표정이었다.알프레도에 대하여 하나더.그는 사랑을 추억으로 적당히 묶어두고 앞을 전진해야함을 알고있었다
1062,1062,시네마 천국,"죽기전에 꼭 봐야할 영화중 하나.
이걸 아직 안본사람이있다면 그사람은 살아갈 이유가 하나 더 있는것이다."
1063,1063,시네마 천국,이 영화를 보는동안 내가 왜 영화를 좋아하는지 알게 되었다.
1064,1064,시네마 천국,공주를 사랑한 어느 병사의 이야기. 난 그 결말을 아직 이해하지 못한다
1065,1065,시네마 천국,"'영화란 지루한 부분이 커트된 인생이다.'-히치콕-
덧! 영화를 더욱 사랑하게 만드는 영화다. 소중한 사람과 함께 보시길."
1066,1066,시네마 천국,과거를 추억하는 모두에게.
1067,1067,시네마 천국,엔딩크레딧 다 올라갈 때 까지 일어나고 싶지 않은 영화.
1068,1068,시네마 천국,"사실 조미료 하나 안섞인 3시간짜리(감독판) 영화를 감상하는건 꽤나 고역이다.
하지만 일생 중 3시간을 이 영화 관람보다 더 가치있게 쓸 수 있는 방법 또한 그리 많지가 않다."
1069,1069,시네마 천국,"내 세상을 다 주었다 생각했는데 맡아둔 조각을 깜빡했지 뭐니. 이제 그만 돌려주마. 남길 말은 없어. 말 같은 건 하든 안 하든 똑같으니까. 눈을 반짝이며 내 낡은 성에 숨어든 작은 새, 나의 토토."
1070,1070,시네마 천국,"어린 시절 우리는 좋아하는 관심사를 꿈으로 삼고 출발하지만 조금씩 자의나 타의에 의해서 희미해지거나 포기해 버립니다.
당신은 어린 시절 어떤 꿈이었는지 기억하고 계시나요?, 아직도 마음속에 그 꿈이 남아 있다면 도전해 봐야 하지 않을까요.
영화라는 관심사를 꿈으로 이루어낸 토토와 멘토 알프레도의 애틋한 우정 이야기.
귀에 너무나 익은 가슴을 울리는 OST ‘Love theme for nata’ 흐르고 알프레도가 토토에게 남긴 마지막 선물을 토토가 보며 눈물을 흘릴 때, 나는 온 몸에 털이 솟구치는 느낌이었다."
1071,1071,시네마 천국,"극장속 영화는 누군가에게 인연이됬고, 우정이 되었고, 꿈이었고, 추억이었다.
그자체로 영화는 마치 삶처럼 그려졌다.
영화에 대한, 인생에 대한 오마쥬."
1072,1072,시네마 천국,"인생은 결코 편집되지 않는 것이라 많은 시간들이 지루하고 힘들지만, 이 영화는 그런 순간을 견뎌내며 자신만의 영화를 천천히 완성해나가는 사람들에게 힘을 준다."
1073,1073,시네마 천국,"이 필름은 다 네거야. 보관은 내가 할게. 
영화는 내게 paradiso. 천국."
1074,1074,시네마 천국,인생은 영화랑 다르다지만 영화를 만드는 것은 결국 인생이다
1075,1075,시네마 천국,"사람은 꿈을 담고, 삶은 사람을 담고, 영화는 삶을 담으며, 시네마 천국은 영화를 담았다."
1076,1076,시네마 천국,"이 영화를 처음 봤을땐 너무 어렸다 너무 어려서 지루하고 재미가 없었다 .
지금도 많은 나이가 아니지만 다시 봤을땐 느낌이 확연히 달랐다 무슨 느낌인지는 표현할 수 없지만 많은 생각에 잠기게하는 마법같은 영화인것 같다.
조용한 카페에서 커피 한 잔 해야겠다."
1077,1077,시네마 천국,그득한 키스신과 러브신들에 왜 눈물이 나는 건지 참 모를 일이다.
1078,1078,시네마 천국,"아직도 돌아가는 필름소리와 영상..
나에게 평생 함께 해야 할 감독의 선물.."
1079,1079,시네마 천국,"웃음, 눈물, 사랑, 꿈이 깃든 그 극장, 그 필름. 그리고 내 2000번째 영화.
앞으로도 잘 부탁해!
Intimate cinematic delight."
1080,1080,시네마 천국,"영화를 사랑한다면, 또 누군가를 진정 사랑해봤다면,
영화로 스스로를 이해하게됐고, 
또 누군가와 교감해봤다면,
추억들을 베개삼아 그저 고마운 마음으로 보게 될 영화
+올 해 생일까지 감상 영화 수 1000개 채우기 목표 달성
나의 천 번 째 영화, 더할 나위 없는 생일선물이 되었다"
1081,1081,시네마 천국,내인생 최고의 명작!영사기를 돌려 바깥으로 영화를 내보내는 장면은 잊을수가 없다.세상이 아무리 변해도 변치않는 아름다운 것들은 분명 존재한다. 이 영화가 지금까지도 사랑받는 이유.
1082,1082,시네마 천국,"OST만으로도 최고라 불릴 수 있는 영화! 
알프레도의 소극적 저항으로 만들어진 필름이 상영되는 순간 토토와 함께 전율했다."
1083,1083,시네마 천국,"희로애락을 느꼈던 영화와 극장에 보내는 최고의 헌사.
추억은 계속해서 마음 속 깊이 남아있으리."
1084,1084,시네마 천국,긴 러닝타임이 약간 아쉬웠지만 왜 이 영화에 인생이 녹아있다고 하는지 알겠다. 영화가 끝난 뒤 여운과 감동은 잔잔하면서도 기억에 많이 남는다. 마지막 장면은 단연 최고다.
1085,1085,시네마 천국,알프레도의 컬렉션은 안전했다. 시칠리아에 은닉된 물건은 교황도 함부로 열 수 없으니까
1086,1086,시네마 천국,알베르토의 마지막 선물이란...
1087,1087,시네마 천국,"영화를 사랑하는 이라면 언젠가는 거쳐가게 될 작품. 나는 어렸을 적 이 작품을 통해 영화를 접했고, 영화를 사랑하게 되었다."
1088,1088,시네마 천국,수 많은 추억의 시네마.
1089,1089,시네마 천국,"내 삶의 거름이 되어준 한때의 꽃들.
세상 아름다운 라스트씬.
햇살처럼 천공에서 가장 따뜻하게 내리는 모리꼬네의 음악.
99일째에 자리를 떠난 이유.
아 다른 말들로 다 담을 수 없는 감동.."
1090,1090,시네마 천국,"우리 모두 영화를 사랑한다. 영화는 인생을 담고 인생은 또 영화처럼 필름을 채워간다. 알프레도 아저씨가 살바토레를 위해 주고 싶었던건 뭐였을까. 젊을 때 살바토레가 사랑을 이루었다면 행복했을까? 아니 아마 평생 영사실에 갇혀 살면서, 어쩌면 그때의 선택을 후회하며 그토록 좋아하던 영화를 무거운 짐을 지고 가는 것마냥 여기며 살았을테지. 본인처럼. 알프레도 아저씨가 선물한 것은 후에 비로소 아련한, 아름다운 '청춘'이어라. 인생에서 가장 좋은 것을 좋았다고 여기게 해줄 '지금'이어라. 하지만 키스씬이 삭제된 영화같은 삶은 너무 서글플것 같아요, 아저씨."
1091,1091,시네마 천국,"추억과 사랑과 영화가 서로 손잡고 강강수월래하는 기분이였다.
-
-
2016년도에 처음 본듯한데..
이름은 예전부터 익히 들어왔던 거라.. 완전 재미있겠지하고 기대하고 봤었는데 원더풀.."
1092,1092,시네마 천국,"아 그냥..여운이 남는다 그것도 심하게..
엔리오 모리꼬네는 어떻게 이런 음악을 만들수 있었을까.. 영화에게 영화로 헌정하다."
1093,1093,시네마 천국,내 인생의 영화 영화의 맛을 알려준 영화
1094,1094,시네마 천국,"냉혹한 현실을 조금이나마 견딜 수 있도록, 이겨낼 수 있도록 따스한 영화를 입혀보내다.
홀로 나아갈 수 있을 때 잔인하게만 보이던 현실에 기억의 영사기가 상영된다."
1095,1095,소원,진짜 보는 내내 울었다.보통 이런류는 내내 신파로흘러가기 일수인데 이 영화는 완급조절을 잘했다.이런사건이 정말 다시는 일어나지않기를 보는내내 간절히 빌었다.
1096,1096,소원,효과 대신 배려. 활용 대신 예의. 기술 대신 태도.
1097,1097,소원,"마음이 너무 아픈. 하지만 진짜로 일어난 이야기.
세상이 안타깝다."
1098,1098,소원,"술먹고 운전하는건 용서안해주면서
술먹고 아동성폭행하는건 봐준다는
우리나라 아동성범죄자를 키우고있다는 메세지를 주는영화"
1099,1099,소원,"영화상영시간 122분 중 100분은 운 듯...
""12년 간 감옥에서 몸만들고 복수할꺼다""라고 말한 조두순을 생각하면
눈물이 나다가도 패죽이고싶다."
1100,1100,소원,"역사적으로 존경받는 비폭력주의자 그 누구라도, 한 번쯤 극심한 살인 충동에 휩싸일 사건과 영화. 
ps. 저 쓰레기가 다시 기어 나오기까지 고작 1년도 남지 않았다. 합당치 않은 처벌로 면죄부를 받은 악마에 대한 대중의 공포는 누가 책임지는가, 꽃다운 나이에 불행을 겪은 피해자의 2차 고통과 분노는 누가 보살펴줄 텐가, 또 다른 피해자가 생기면 그때 가서 외양간이나 고칠 텐가. 부디 국민들이 느끼는 이 불안감에 대해 높으신 분들께서 심도 있게 논의해주길 바라며, 세금 좀 웃으며 낼 수 있게 국민의 안전을 게을리하지 않는 공무원들이 되어주길 간절히 소망한다. 
*
* 올해 1월 6일 기준, 20대 국회에 발의된 '아동, 청소년 성 보호에 관한 법률 개정안' 64건 중 본 회의를 통과한 법안은 고작 16건에 불과하고 나머지 48건(처벌 강화법 등)은 아직 상임위에 계류 중이라고 한다. 개혁도 좋고, 그걸 막겠다고 드러눕는 것도 그러려니 하겠는데, 할 건 해가면서 지지고 볶을 순 없는 건가. 총선 전에 이 법안들이 조속히 통과되어 다사다난했던 20대 국회가 그나마 유종의 미를 거둘 수 있길 진심으로 바라본다."
1101,1101,소원,이런 소재를 이렇게 풀어낼 수가 있나?  사건 그자체보다 그이후에 맞춰져 있다는게 놀라웠다. 별거 아닌 것 같은 발상의 전환이지만 이런 전환을 할 수 있는 사람은 의외로 없지않나?
1102,1102,소원,"""그러면 술마시고 음주운전한 것도 봐줘야지,
술마시고 아를 저렇게 만들어놨는데.""
이 나라 제일 잘난사람들이랑
못된놈들이하는 핑계는 항상 똑같음.
속쓰린 영화."
1103,1103,소원,"맘이 아파 끝까지 볼 수나 있을까 감독은 이 영화를 왜 만들었을까를 생각하게 되었다 

고통총량불변의 법칙이란게 맞다면 아이가 잘 이겨내고 담대하게 삶을 바라보고 사랑받았으면 한다"
1104,1104,소원,"목구멍까지 차오르는 슬픔에도, 그럼에도 희망을 바라보며."
1105,1105,소원,"시간이 흘러 소원이의 동생이 태어나고 일상으로 돌아온 소원이네 가족. 몸이 좋지않아 조퇴한 소원이는 다음날 친구들에게 뭐라 말해야할지 걱정이다.
하지만 꿈을 꿀 수 있고, 가족이 있기에 행복을 빌어본다."
1106,1106,소원,'내가 널 울리겠다'라고 협박하는 영화 중 가장 괜찮은 영화.
1107,1107,소원,그들에게 따뜻한 무관심을 주세요.
1108,1108,소원,진짜 이런 영화들 볼 때마다 울화통이 터져버릴 것 같다. 피해자는 평생 짐을 안고 살아가야 하는데 가해자는 12년형? 그것도 모범수다 사면이다 하면서 더 줄여주겠지?
1109,1109,소원,이제는 이런 슬픈일들이 반복되지 않기를 이제는 다시는 이런 아픔을 느끼지 않기를 다시 일어서기를 다시 행복해지기를 오늘도 나는 소원을 빌어본다.
1110,1110,소원,"실화를 한영화라 좀더 무거운느낌으로보았다 그치만 기존에 성범죄영화보다
자극적인장면이 없음에도불구하고
훨씬더 느끼는바가 많았다 모두가  다신 이런일이없길바라며 공감하길바람!"
1111,1111,소원,실화라는 점이 가장 슬프다
1112,1112,소원,"동화같은 이야기가 현실에도 나타나길 간절히 바라며.
덧! 영화도 피해자의 인권을 조명해주는데 세상은 왜 가해자의 인권을 우선시하는가."
1113,1113,소원,보긴 어렵지만 꼭 봐야하는 영화!
1114,1114,소원,"- 초반에 눈물을 많이 흘렸다. 억지스럽지 않고 실화 있는 그대로를 옮겨놓은 느낌이 들어 더 슬펐다.
- 인물이나 배경이 실화인데도 드라마틱하고 잘 어우러지는 부분이 있어서 현실성과 영화라는 느낌을 둘 다 잡은 것 같다. 또 영화적인 부분을 너무 강조하지 않아 감동을 더 잘 느낄 수 있었다.
- 자연스러운 감동과 아픔이 있다. 같이 보는 친구들과 같이 분노하고 봤다. 모든 사람이 한마음으로 보고 깨닫는 영화인 것 같다.
- 솔직히 코코몽이 제일 무서웠음"
1115,1115,소원,애가너무아파서 씨발 범인보고 씨발 평범하고행복한가족이여서 씨발 범인이따뜻한밥에잘자서 씨발 그새끼를법이보호하는거같아서 씨발 이게다실화여서 씨발 (욕하면안되는거아는데.....ㅜㅠ)
1116,1116,소원,희망은 대체 어디를 바라보고 있는가. 그저 오늘 하루도 아이들의 밤하늘이 행복했으면 좋겠다.
1117,1117,소원,"어떻게 사람새끼가 저럴수가 있냐... 지금까지 본 영화 중에서 세 손가락 안에 드는 끔찍한 영화였다. 너무 보기 괴로워서 중간에 멈추고 피운 담배만 서너개. 끝날때까지 울었다. 얄짤없이 종신형 먹여야 되는 인간을 어디서 인권이다, 심신미약이다, 개떡같은 소리를 늘어놔! 어린이를 대상으로 한 강력 범죄는 무조건 극형 때려야 된다. 그게 정의지. 무슨 개헛소리하고 있어."
1118,1118,소원,"실화를 바탕으로 할수록 더욱 조심히 다뤄야 할 것입니다. <소원>은 그런 면에선 배려심이 깊습니다. 초반부에선 관객의 마음에 불을 지르지만 후반부로 갈수록 눈물로 그 불을 끄게 만듭니다. 모든 배우의 연기가 좋다고 생각하는데, 특히 이레의 연기가 정말 좋습니다. 아역배우 특유의 어색함이 전혀 없고 전해지는 깊이가 상당합니다."
1119,1119,소원,<도가니> 볼때도 느꼈지만 이런 새끼들은 다 거세를 시키자.
1120,1120,소원,학교에서 봤다. 몇몇 여자아이들이 재미없다고 끄자고..중얼대는 동안 속으로 생각했다. 정말 '재미'로만 영화를 봐야 하는 것일까? 소원. 재미있는 영화는 아니었다.하지만펑펑울었다.
1121,1121,소원,소원아 그 아저씨 진짜 벌 받았으면 좋겠다 그치?
1122,1122,소원,"어제보다 나은 오늘은, 지난날 어떤 개인들의 비극으로 말미암은 것이라는 걸 잊어선 안 된다. 그렇기에 시대를 울리는 비극들이 언론과 여의도의 간식거리로 전락하지 않도록, 우리는 뜨거운 가슴과 차가운 머리로 아픔들을 마주해 나가야 한다. 모두의 보통의 하루를 위해."
1123,1123,소원,"가슴 아프고 슬픈 이야기.
이런 슬픈 이야기가 영화 속에서만 존재했다면 얼마나 좋았을까?
조두순이 정말 고통스럽게 죽어갔으면 좋겠다.

+

신파극을 별로 좋아하는 편이 아니다.
특히 급신파 전개를 자랑하는 K-신파극을 정말 불호한다.
이 영화는 가슴 아픈 실제 사건과, 피해자 가족을 다루고 있는 영화인지라 슬픔이라는 요소를 피해갈 수 없다.
가슴이 저릿해질 정도로 슬픔을 주면서도, 거부감을 들게 하지 않는 것.
이준익 감독님의 뛰어난 역량이 이번 작품에서도 돋보였다."
1124,1124,소원,"가족들과 주변 사람들이 모두 위로하고 도움을 줘도 결코 해결이 안 되는 절망이 있다.
설령 그렇더라도, 계속 희망이 있다고 외치며 그쪽으로 묵묵히 걸어가야 하는 이유를 보았다."
1125,1125,소원,세상에서 가장 작지만 단단한 힘들이 모여 눈부신 동심을 지켜내는 치유의 과정.
1126,1126,소원,다시는 이런 영화가 만들어지는 일이 없기를
1127,1127,소원,우리의 소원은 조두순을 사형시키는겁니다
1128,1128,소원,"너무나도 역겹고 추악해서 화가 치밀어 오르고 차마 입에 담기도 힘든 비극이기에 보는내내 정말이지 우울했다, 거기에 신파적 성향이 강했으나 전혀 위화감이 없다는 이 씁슬함이란.."
1129,1129,소원,"술에 관대한 한국의 법..어처구니가 없다.
영화를 보는내내 분노가 끓어 올라 끝까지 보기가 힘들었을 정도 였는데, 당사자 가족들의 심정은 어땠을지 상상조차 안 된다."
1130,1130,소원,형용하기조차 힘든 상처를 아물게 하는 이준익의 배려 깊은 연출 그리고 가족
1131,1131,소원,"사투리때문에 의외로 몰입도 높지않음.
펑펑 운다해서 봣는데 눈물 안나옴.
연기는 괜찮다만 캐스팅이 미스라는 평.
영화의 재미보단 소재에 올라탄 메시지 전달이 위주인듯."
1132,1132,소원,시간의 해결성이 없는 만큼 강해지길 바라는 아이의 극복성
1133,1133,소원,"가장 외로운 사람이 가장 친절하고 가장 슬픈 사람이 가장 밝게 웃는다 그리고 상처 입은 사람이 가장 현명하다. 왜냐하면, 그들은 남들이 자신과 같은 고통을 받는 것을 원치 않기 때문이다."
1134,1134,우리들의 일그러진 영웅,"""저 새끼 순 나쁜 새끼에요!!"""
1135,1135,우리들의 일그러진 영웅,"부조리는 엄석대에 의해서, 담임에 의해서 만들어진 게 아니다. 엄석대가 옳지 못함을 알면서도 대항하기를 포기해버렸던 이름모를 녀석들에 의해 부조리는 생산되고 유지되었다."
1136,1136,우리들의 일그러진 영웅,"부조리에 순응한 자, 무관심한 자 그리고 맞선 자."
1137,1137,우리들의 일그러진 영웅,"'우리들의 일그러진 세상'을 축소하여 묘사한 '우리들의 일그러진 영웅'. 나의 삶에 대한 자화상, 과거에 대한 자화상, 그리고 우리가 사는 이 세상에 대한 자화상."
1138,1138,우리들의 일그러진 영웅,이 영화가 진부하다고?2013년 지금을 살아가는 우리에게는 다시한번 생각하게하는 주제의식이기때문에 진부하다기보다는 듣기싫은 잔소리 같겠지.
1139,1139,우리들의 일그러진 영웅,시대를 따라 발맞춰 걷는 부조리와 욕망의 영웅.
1140,1140,우리들의 일그러진 영웅,세밀한 그의 표현법. 자칫 지금의 홍경인의 모습을 보고 다 표현했을거라 생각하면.. 큰 오산이다. 큰 배우 홍경인을 봤다. 그리고 독재자 같은 그의 캐릭터를 보았다.
1141,1141,우리들의 일그러진 영웅,"""엄석대같은 사람이 휘어잡아야 하는데""
90년대나 지금이나 다를바가 없는 씁쓸한 내용."
1142,1142,우리들의 일그러진 영웅,니네들도 나빠이힝이히ㅣㅣ히이잉이힝잉이힣이ㅣ
1143,1143,우리들의 일그러진 영웅,"선명하게 제기하지 못 해 재기할 그 이름, 엄석대"
1144,1144,우리들의 일그러진 영웅,저 작품의 배경이 1959년이던데 60년이 지난 지금도 학교 회사 심지어 가정에서까지 사회 곳곳에는 자신만의 5학년 2반과 엄석대가 아직도 존재하고있다.
1145,1145,우리들의 일그러진 영웅,영화의 미덕중 대부분은 원작소설에서 온 것 이겠지만  하나의 학급으로 당대 사회를 풍자하는 연출은 지금봐도 상당히 훌륭하다.  영화의 주인공이 엄석대가 아닌 한병태인 이유는 비판의 칼끝이 단지 부조리 그자체를 향하고 있음이 아님을 말하는 동시에 아직까지도 우리의 마음 한구석에 불편함을 남기는 이유 일 것 이다.
1146,1146,우리들의 일그러진 영웅,"권력(Power)이란, 때로는 간사하고 더럽게만 보이지만 막상 직접 권력을 가지거나 체험하게 되면 그 더러움에 익숙해져서 쉽게 포기할 수 없는 달콤하고 중독성 있는 것이다."
1147,1147,우리들의 일그러진 영웅,책도 영화도 걸작 그 자체
1148,1148,우리들의 일그러진 영웅,"저항하긴 어렵고, 방관하긴 쉬우며, 굴종하면 달다."
